Curriculum,CONDENSED,,,,,,,,,
Institution,"",,,,,,,,,
Degree Type,"BS",,,,,,,,,
System Type,"semester",,,,,,,,,
CIP,"",,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
628156203,"UD Elective","","",,,,4,"",",AA25,AN29,AN30,BI37,BI38,CG34,EN25,ES27,ES28,ET25,GH26,HI25,HI25,HS25,HS26,HS27,IT25,LT33,LT36,MA27,MU25,MU26,PB25,PB25,PB26,PB26,PB27,PB27,PB28,PB29,PB30,PB31,PC25,PC26,PC28,PC29,PC30,PC31,PC32,PC33,PC35,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS32,PY30,PY31,RU26,SI30,SI30,SI31,SI31,SO25,SO27,SO28,SO28,SO29,SO30,SO31,SO32,SO33,TH26,TH27,US26,VA26,VA27,VA28,VA29",
634016236,"HIUD 6","","",,,,4,"",",HI25,HI25,HI25,HI25,HI25,HI25,HI25,HI25",
635263636,"MUS 120B","","","26264068",,,4,"",",MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26",
639663890,"UD JS NON-LANG. ELECTIVE 4","","",,,,4,"",",JA25,JA25,JA25,JA25,JA25,JA25,JA25,JA25",
640755760,"Restricted Elective 1","","",,,,4,"",",CH35,CH35,CH35,CH35,CH35,CH35,CH35,CH35",
642609613,"LTEN 23","","",,,,4,"",",LT36,LT36,LT36,LT36,LT36,LT36,LT36,LT36",
646402979,"BUS MGT 2","","",,,,4,"",",PC35,PC35,PC35,PC35,PC35,PC35,PC35,PC35",
646690704,"Neuro Ling elective","","",,,,4,"",",LN34",
648364523,"LANGUAGE 2","","",,,,5,"",",AA25,AN26,AN27,AN28,AN29,AN30,BE25,BE27,BE28,BE29,BI30,BI31,BI32,BI34,BI35,BI37,BI38,CE25,CG25,CG29,CG31,CG32,CG33,CG34,CG35,CH25,CH34,CH35,CH36,CH38,CM26,CR25,CS25,CS26,CS27,DS25,EC26,EC27,EC28,EC37,ED25,EN25,EN30,ES25,ES26,ES27,ES28,ET25,GH25,GH26,GL25,HI25,HS25,HS26,HS27,HS28,IS25,IS25,IS25,IS25,IS25,IS25,IS25,IS25,IS26,IS26,IS26,IS26,IS26,IS26,IS26,IS26,IS27,IS27,IS27,IS27,IS27,IS27,IS27,IS27,IS28,IS28,IS28,IS28,IS28,IS28,IS28,IS28,IS29,IS29,IS29,IS29,IS29,IS29,IS29,IS29,IS30,IS30,IS30,IS30,IS30,IS30,IS30,IS30,IS31,IS31,IS31,IS31,IS31,IS31,IS31,IS31,IS34,IS34,IS34,IS34,IS34,IS34,IS34,IS34,IS36,IS36,IS36,IS36,IS36,IS36,IS36,IS36,LN25,LN29,LN32,LN33,LN34,MA27,MA29,MA30,MA31,MA32,MA33,MA35,MC25,MC27,MC30,MC31,MC32,MC33,MC34,MU25,MU26,MU27,NA25,PB25,PB27,PB28,PB29,PB30,PB31,PC25,PC26,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS32,PS34,PY26,PY28,PY29,PY30,PY31,PY32,PY33,PY34,RE26,SE27,SI29,SI30,SI31,SO25,SO27,SO28,SO29,SO30,SO31,SO32,SO33,TH26,TH27,UN27,UNHA,UNPS,UNSS,US26,US27,VA26,VA27,VA28,VA29,VA30",
649243880,"MAE 150","","","452490478;2963297590;1265344551;1768699002",,,4,"",",BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34",
649995207,"AWP","","",,,,4,"",",MC25,MC30,MC31,MC32,MC33,MC34",
656892818,"Elective 11","","",,,,4,"",",AA25,AA25,AA25,AA25,AN26,AN27,AN28,AN29,AN30,AN30,CM26,CR25,ED25,EN25,EN28,EN30,ES26,ES28,ET25,GH25,GS25,HI25,IT25,JS25,LA25,LA26,LA27,LN29,LT33,LT33,MA27,MA27,MA29,MA29,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MU27,PB25,PB25,PB28,PB28,PB29,PB30,PC25,PC31,PC35,PL25,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS31,PS32,PS32,PS34,PS34,RE26,RU26,RU26,SO25,SO27,SO28,SO29,SO30,SO31,SO32,SO33,US26,US27,VA26,VA27,VA28,VA29,VA30",
659927511,"AS/TE 3","","",,,,4,"",",CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25",
664502641,"UD Major Elective 5","","",,,,4,"",",GL25",
671590597,"UD GEOSCIENCES ELECTIVE 5","","",,,,4,"",",SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31",
675361318,"MAE 21","","","1397765375;375016303;3312220726",,,4,"",",MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25",
676412502,"ANTH 110","","",,,,4,"",",AN30,AN30,AN30,AN30,AN30,AN30,AN30,AN30",
677989862,"BENG 134","","","1621261115;3922116375;1517480351",,,4,"",",BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29,BE29",
680193649,"UD GH Core Course 3","","",,,,4,"",",GH25,GH25,GH25,GH25,GH25,GH25,GH25,GH25,GH26,GH26,GH26,GH26,GH26,GH26,GH26,GH26",
680743639,"SYN 2","","","3011861408",,,4,"",",AA25,AA25,AN26,AN26,AN27,AN27,AN28,AN28,AN29,AN29,AN30,AN30,BE25,BE25,BE27,BE27,BE28,BE28,BE29,BE29,BI30,BI30,BI31,BI31,BI32,BI32,BI34,BI34,BI35,BI35,BI37,BI37,BI38,BI38,CE25,CE25,CG25,CG25,CG29,CG29,CG31,CG31,CG32,CG32,CG33,CG33,CG34,CG34,CG35,CG35,CH25,CH25,CH34,CH34,CH35,CH35,CH36,CH36,CH38,CH38,CL25,CL25,CM26,CM26,CN25,CN25,CR25,CR25,CS25,CS25,CS26,CS26,CS27,CS27,DS25,DS25,EC26,EC26,EC27,EC27,EC28,EC28,EC37,EC37,ED25,ED25,EN25,EN25,EN28,EN28,EN30,EN30,ES25,ES25,ES26,ES26,ES27,ES27,ES28,ES28,ET25,ET25,GH25,GH25,GH26,GH26,GL25,GL25,GS25,GS25,HI25,HI25,HS25,HS25,HS26,HS26,HS27,HS27,HS28,HS28,IS25,IS25,IS26,IS26,IS27,IS27,IS28,IS28,IS29,IS29,IS30,IS30,IS31,IS31,IS34,IS34,IS36,IS36,IT25,IT25,JA25,JA25,JS25,JS25,LA25,LA25,LA26,LA26,LA27,LA27,LN25,LN25,LN29,LN29,LN32,LN32,LN33,LN33,LN34,LN34,LT33,LT33,LT34,LT34,LT34,LT34,LT36,LT36,LT41,LT41,MA27,MA27,MA29,MA29,MA30,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MC25,MC25,MC27,MC27,MC30,MC30,MC31,MC31,MC32,MC32,MC33,MC33,MC34,MC34,MU25,MU25,MU26,MU26,MU27,MU27,NA25,NA25,PB25,PB25,PB26,PB26,PB27,PB27,PB28,PB28,PB29,PB29,PB30,PB30,PB31,PB31,PC25,PC25,PC26,PC26,PC28,PC28,PC29,PC29,PC30,PC30,PC31,PC31,PC32,PC32,PC33,PC33,PC34,PC34,PC35,PC35,PL25,PL25,PS25,PS25,PS26,PS26,PS27,PS27,PS28,PS28,PS29,PS29,PS30,PS30,PS31,PS31,PS32,PS32,PS34,PS34,PY26,PY26,PY28,PY28,PY29,PY29,PY30,PY30,PY31,PY31,PY32,PY32,PY33,PY33,PY34,PY34,RE26,RE26,RU26,RU26,SE27,SE27,SI29,SI29,SI30,SI30,SI31,SI31,SO25,SO25,SO27,SO27,SO28,SO28,SO29,SO29,SO30,SO30,SO31,SO31,SO32,SO32,SO33,SO33,TH26,TH26,TH27,TH27,US26,US26,US27,US27,VA26,VA26,VA27,VA27,VA28,VA28,VA29,VA29,VA30,VA30",
681575684,"Elective 10","","",,,,4,"",",AA25,AA25,AA25,AA25,AN26,AN27,AN28,AN29,AN29,AN30,AN30,CM26,CR25,ED25,EN25,EN28,EN30,ES25,ES26,ES28,ET25,GH25,GS25,HI25,HS25,IS25,IS27,IS28,IS29,IS30,IS31,IS36,IT25,JS25,LA25,LA26,LA27,LN29,LT33,LT33,MA27,MA27,MA29,MA29,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MU26,MU27,PB25,PB25,PB28,PB28,PB29,PB30,PC25,PC28,PC31,PC33,PC35,PL25,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS31,PS32,PS32,PS34,PS34,RE26,RU26,RU26,SO25,SO27,SO28,SO29,SO30,SO31,SO32,SO33,TH27,US26,US27,VA26,VA27,VA28,VA29,VA30",
683255474,"COMM 190","","","846791153;2081550502",,,4,"",",CM26,CM26,CM26,CM26,CM26,CM26,CM26,CM26",
684231579,"WCWP 10A","","",,,,4,"",",AA25,AA25,AA25,AN26,AN26,AN26,AN27,AN27,AN27,AN28,AN28,AN28,AN29,AN29,AN29,AN30,AN30,AN30,BE25,BE25,BE25,BE27,BE27,BE27,BE28,BE28,BE28,BE29,BE29,BE29,BI30,BI30,BI30,BI31,BI31,BI31,BI32,BI32,BI32,BI34,BI34,BI34,BI35,BI35,BI35,BI37,BI37,BI37,BI38,BI38,BI38,CE25,CE25,CE25,CG25,CG25,CG25,CG29,CG29,CG29,CG31,CG31,CG31,CG32,CG32,CG32,CG33,CG33,CG33,CG34,CG34,CG34,CG35,CG35,CG35,CH25,CH25,CH25,CH34,CH34,CH34,CH35,CH35,CH35,CH36,CH36,CH36,CH38,CH38,CH38,CL25,CL25,CL25,CM26,CM26,CM26,CN25,CN25,CN25,CR25,CR25,CR25,CS25,CS25,CS25,CS26,CS26,CS26,CS27,CS27,CS27,DS25,DS25,DS25,EC26,EC26,EC26,EC27,EC27,EC27,EC28,EC28,EC28,EC37,EC37,EC37,ED25,ED25,ED25,EN25,EN25,EN25,EN28,EN28,EN28,EN30,EN30,EN30,ES25,ES25,ES25,ES26,ES26,ES26,ES27,ES27,ES27,ES28,ES28,ES28,ET25,ET25,ET25,GH25,GH25,GH25,GH26,GH26,GH26,GL25,GL25,GL25,GS25,GS25,GS25,HI25,HI25,HI25,HS25,HS25,HS25,HS26,HS26,HS26,HS27,HS27,HS27,HS28,HS28,HS28,IS25,IS25,IS25,IS25,IS25,IS26,IS26,IS26,IS26,IS26,IS27,IS27,IS27,IS27,IS27,IS28,IS28,IS28,IS28,IS28,IS29,IS29,IS29,IS29,IS29,IS30,IS30,IS30,IS30,IS30,IS31,IS31,IS31,IS31,IS31,IS34,IS34,IS34,IS34,IS34,IS36,IS36,IS36,IS36,IS36,IT25,IT25,IT25,JA25,JA25,JA25,JS25,JS25,JS25,LA25,LA25,LA25,LA26,LA26,LA26,LA27,LA27,LA27,LN25,LN25,LN25,LN29,LN29,LN29,LN32,LN32,LN32,LN33,LN33,LN33,LN34,LN34,LN34,LT33,LT33,LT33,LT34,LT34,LT34,LT34,LT34,LT34,LT36,LT36,LT36,LT41,LT41,LT41,MA27,MA27,MA27,MA29,MA29,MA29,MA30,MA30,MA30,MA31,MA31,MA31,MA32,MA32,MA32,MA33,MA33,MA33,MA35,MA35,MA35,MC25,MC25,MC25,MC27,MC27,MC27,MC30,MC30,MC30,MC31,MC31,MC31,MC32,MC32,MC32,MC33,MC33,MC33,MC34,MC34,MC34,MU25,MU25,MU25,MU26,MU26,MU26,MU27,MU27,MU27,NA25,NA25,NA25,PB25,PB25,PB25,PB26,PB26,PB26,PB27,PB27,PB27,PB28,PB28,PB28,PB29,PB29,PB29,PB30,PB30,PB30,PB31,PB31,PB31,PC25,PC25,PC25,PC26,PC26,PC26,PC28,PC28,PC28,PC29,PC29,PC29,PC30,PC30,PC30,PC31,PC31,PC31,PC32,PC32,PC32,PC33,PC33,PC33,PC34,PC34,PC34,PC35,PC35,PC35,PL25,PL25,PL25,PS25,PS25,PS25,PS26,PS26,PS26,PS27,PS27,PS27,PS28,PS28,PS28,PS29,PS29,PS29,PS30,PS30,PS30,PS31,PS31,PS31,PS32,PS32,PS32,PS34,PS34,PS34,PY26,PY26,PY26,PY28,PY28,PY28,PY29,PY29,PY29,PY30,PY30,PY30,PY31,PY31,PY31,PY32,PY32,PY32,PY33,PY33,PY33,PY34,PY34,PY34,RE26,RE26,RE26,RU26,RU26,RU26,SE27,SE27,SE27,SI29,SI29,SI29,SI30,SI30,SI30,SI31,SI31,SI31,SO25,SO25,SO25,SO27,SO27,SO27,SO28,SO28,SO28,SO29,SO29,SO29,SO30,SO30,SO30,SO31,SO31,SO31,SO32,SO32,SO32,SO33,SO33,SO33,TH26,TH26,TH26,TH27,TH27,TH27,US26,US26,US26,US27,US27,US27,VA26,VA26,VA26,VA27,VA27,VA27,VA28,VA28,VA28,VA29,VA29,VA29,VA30,VA30,VA30",
684561270,"SOCI","","",,,,4,"",",SO27,SO30,SO31,SO32,SO33",
687346436,"Elective","","",,,,4,"",",AN26,BI30,BI32,BI34,BI34,BI35,BI38,BI38,CE25,CG29,CS25,EC26,GH25,LA26,NA25,PL25,PY28,SE27",
694238904,"SE 105","","","1219618336;3845858530",,,5,"",",SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27",
699379056,"USP Upper Division Elective 6","","",,,,4,"",",US26,US26,US26,US26,US26,US26,US26,US26",
703945152,"CSE GENERAL SCIENCE 1","","",,,,4,"",",CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26",
704962949,"LIGN CORE COURSE 1","","",,,,4,"",",LN33,LN33,LN33,LN33,LN33,LN33,LN33,LN33",
705748498,"JWSP 103/LIAB 1C/CX, LIFR 1B/BX, LIGM 1B/BX, LIIT 1B/BX, LTRU 1C","","","4096915726",,,4,"",",JS25,JS25,JS25,JS25,JS25,JS25,JS25,JS25",
707206580,"Elective 4","","",,,,4,"",",AA25,AA25,AA25,AA25,AN26,AN27,AN28,AN29,AN29,AN30,AN30,BI30,BI31,BI32,BI37,CG25,CG29,CG31,CG32,CG33,CG34,CG35,CH25,CH34,CH36,CL25,CM26,CN25,CR25,DS25,ED25,EN25,EN28,EN30,ES25,ES26,ES26,ES27,ES28,ES28,ET25,GH25,GH26,GH26,GL25,GS25,HI25,HS25,HS25,HS26,HS26,HS27,HS28,IS25,IS26,IS27,IS28,IS29,IS30,IS31,IS34,IS36,IT25,JA25,JS25,LA25,LA26,LA27,LN25,LN29,LN32,LN33,LN34,LT33,LT33,LT34,LT34,LT36,LT36,LT41,LT41,MA27,MA27,MA29,MA29,MA30,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MU25,MU25,MU26,MU26,MU27,MU27,PB25,PB25,PB25,PB26,PB26,PB26,PB26,PB27,PB27,PB27,PB28,PB28,PB28,PB29,PB29,PB30,PB30,PB31,PC25,PC26,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PL25,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS31,PS32,PS32,PS34,PS34,PY28,PY28,PY29,PY29,PY29,PY30,PY30,PY30,PY31,PY31,PY31,PY32,PY33,PY33,PY34,PY34,RE26,RU26,RU26,SI29,SI30,SI31,SI31,SO25,SO27,SO28,SO29,SO30,SO31,SO32,SO33,TH26,TH27,US26,US27,US27,VA26,VA27,VA28,VA29,VA30",
707842598,"ETHN 100A","","","875179797",,,4,"",",ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25",
710296693,"language requirement 1","","",,,,5,"",",LN25,LN25,LN25,LN25,LN25,LN25,LN29,LN29,LN29,LN29,LN29,LN29,LN32,LN32,LN32,LN32,LN32,LN32,LN33,LN33,LN33,LN33,LN33,LN33,LN34,LN34,LN34,LN34,LN34,LN34",
712169183,"JAPN 140C","","","578852262",,,4,"",",JA25,JA25,JA25,JA25,JA25,JA25,JA25,JA25",
713317258,"CENG 176A","","","3167090827;2736978934;421678589",,,4,"",",CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25,CE25",
713775340,"UD LIT COURSE 4","","",,,,4,"",",LT41,LT41,LT41,LT41,LT41,LT41,LT41,LT41",
714062476,"EDS LD","","",,,,2,"",",ED25,ED25,ED25,ED25,ED25,ED25,ED25,ED25",
715559160,"SE 130B","","","1497098272;1446771691",,,4,"",",SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27",
717608353,"CSE/ECE Elective 4","","",,,,4,"",",CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26",
722586191,"MATH 110","","","1497098272;32493104;1621261115",,,4,"",",EC28,EC28,EC28,EC28,EC28,EC28,EC28,EC28",
725211590,"ANTH UD Elective 1","","",,,,4,"",",AN26,AN26,AN26,AN26,AN26,AN26,AN26,AN26",
725792923,"UD Domain Elective 5","","",,,,4,"",",DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25",
730191028,"VIS 80","","",,,,4,"",",VA28,VA28,VA28,VA28,VA28,VA28,VA28,VA28",
730891171,"CHINESE STUDIES UD ELECTIVE 6","","",,,,4,"",",CN25,CN25,CN25,CN25,CN25,CN25,CN25,CN25",
734893571,"CHINESE STUDIES UD ELECTIVE 10","","",,,,4,"",",CN25,CN25,CN25,CN25,CN25,CN25,CN25,CN25",
735206559,"SOCI UD ELECTIVE 6","","",,,,4,"",",SO25,SO25,SO25,SO25,SO25,SO25,SO25,SO25",
740685354,"Elective 6","","",,,,4,"",",AA25,AA25,AA25,AA25,AN26,AN27,AN28,AN29,AN29,AN30,AN30,BI30,CG25,CG29,CG31,CG32,CG33,CG34,CG35,CH25,CH34,CL25,CM26,CN25,CR25,ED25,EN25,EN28,EN30,ES25,ES26,ES27,ES28,ES28,ET25,GH25,GH26,GH26,GL25,GS25,HI25,HS25,HS25,HS26,HS26,HS27,HS28,IS25,IS26,IS27,IS28,IS29,IS30,IS31,IS34,IS36,IT25,JA25,JS25,LA25,LA26,LA27,LN25,LN29,LN32,LN33,LN34,LT33,LT33,LT36,LT41,LT41,MA27,MA27,MA29,MA29,MA30,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MU25,MU25,MU26,MU26,MU27,MU27,PB25,PB25,PB25,PB26,PB26,PB27,PB27,PB28,PB28,PB28,PB29,PB29,PB30,PB30,PB31,PC25,PC26,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PL25,PL25,PS25,PS26,PS27,PS28,PS29,PS30,PS31,PS31,PS32,PS32,PS34,PS34,PY28,PY29,PY30,PY31,PY33,PY34,RE26,RU26,RU26,SI29,SI30,SI31,SI31,SO25,SO27,SO28,SO29,SO30,SO31,SO32,SO33,TH26,TH27,US26,US27,US27,VA26,VA27,VA28,VA29,VA30",
741494894,"MATH 180A","","","2452577601",,,4,"",",MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35,MA35",
743172031,"DF2 - LINGUISTICS","","",,,,4,"",",IS28,IS28,IS28,IS28,IS28,IS28,IS28,IS28",
743647992,"UD Foundation 3","","",,,,4,"",",MU27,MU27,MU27,MU27,MU27,MU27,MU27,MU27",
744146200,"USP 186/Sixth Practicum","","","3429469570",,,6,"",",US26,US26",
746499383,"HDS Development Course 3","","",,,,4,"",",HS25,HS25,HS25,HS25,HS25,HS25,HS25,HS25,HS26,HS26,HS26,HS26,HS26,HS26,HS26,HS26,HS27,HS27,HS27,HS27,HS27,HS27,HS27,HS27,HS28,HS28,HS28,HS28,HS28,HS28,HS28,HS28",
748911393,"Muir UD Elective","","",,,,4,"",",CG35,GH25",
752333836,"Anthropology UD elective course 5","","",,,,4,"",",AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN30,AN30,AN30,AN30,AN30,AN30,AN30,AN30",
761345703,"UD Elective 4","","",,,,4,"",",CN25,GL25,JS25,LN25,LN29,LN32,LN33,LN34,RE26,RE26,RE26,RE26,RE26,RE26,RE26,RE26",
764407161,"CHINESE STUDIES UD ELECTIVE 11","","",,,,4,"",",CN25,CN25,CN25,CN25,CN25,CN25,CN25,CN25",
765945069,"PHYS 100B","","","213743646;1397765375;1497098272;32493104;1621261115;3589655752;2452577601",,,4,"",",PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY31,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY32,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34",
766918969,"UD LTSP 6","","",,,,4.0,"",",LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33",
768537580,"UD POLI 10","","",,,,4,"",",PS25,PS25,PS25,PS25,PS25,PS25,PS25,PS25",
768866558,"VIS 23","","",,,,4,"",",VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26",
780128503,"CGS 100A","","","1596705904",,,4,"",",CR25,CR25,CR25,CR25,CR25,CR25,CR25,CR25",
780840320,"LD Biology 2","","",,,,4,"",",PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB30,PB30,PB30,PB30,PB30,PB30,PB30,PB30",
785222559,"PSYC RESEARCH 1","","",,,,4,"",",PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC28,PC28,PC28,PC28,PC28,PC28,PC28,PC28,PC29,PC29,PC29,PC29,PC29,PC29,PC29,PC29,PC30,PC30,PC30,PC30,PC30,PC30,PC30,PC30,PC31,PC31,PC31,PC31,PC31,PC31,PC31,PC31,PC32,PC32,PC32,PC32,PC32,PC32,PC32,PC32,PC33,PC33,PC33,PC33,PC33,PC33,PC33,PC33",
785704943,"Foundation Media Studies 2","","",,,,4,"",",VA27,VA27,VA27,VA27,VA27,VA27,VA27,VA27",
786615986,"UD POLI/International Relations 2","","",,,,4,"",",PS28,PS28,PS28,PS28,PS28,PS28,PS28,PS28",
793777536,"VIS 135","","","2293669996;1725854743",,,4,"",",VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30",
799535854,"UD Literature Elective 1","","",,,,4.0,"",",LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33",
799823111,"LD Major Prep 4","","",,,,4,"",",HS25,HS25,HS25,HS25,HS25,HS25,HS26,HS26,HS26,HS26,HS26,HS26,HS26,HS27,HS27,HS27,HS27,HS27,HS27,HS27,HS28,HS28,HS28,HS28,HS28,HS28,HS28",
801432820,"BENG 186A","","","3538756461;2849150560",,,4,"",",BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE25,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27",
805487989,"ELECTIVE","","",,,,4,"",",BI30,BI31,BI32,BI32,BI34,BI35,BI37,CE25,CG25,CG29,CG31,CG33,CG34,CG35,CH34,CH35,CH36,CS25,CS27,CS27,DS25,EC26,ES27,GL25,HS25,HS26,IS26,IS34,IS34,JA25,MA30,MA35,MU27,NA25,PB26,PY30,SI29,US27,VA26,VA27,VA29",
806658460,"IE/RR2 - Interdisciplinary Elective/Regional Requirement","","",,,,4,"",",IS34,IS34,IS34,IS34,IS34,IS34,IS34,IS34,IS36,IS36,IS36,IS36,IS36,IS36,IS36,IS36",
806995149,"Anthropology UD elective course 2","","",,,,4,"",",AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN29,AN29,AN29,AN29,AN29,AN29,AN29,AN29,AN30,AN30,AN30,AN30,AN30,AN30,AN30,AN30",
813544521,"UD LTGK/UD LTLA 4","","",,,,4,"",",CL25,CL25,CL25,CL25,CL25,CL25,CL25,CL25",
814041810,"LIGM 1CX","","","493600457;2061283451",,,2.5,"",",GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25,GS25",
817656046,"LIGN ELECTIVE FROM LIST 3","","",,,,4,"",",LN32,LN32,LN32,LN32,LN32,LN32,LN32,LN32",
817936747,"CBN CORE 2","","",,,,4,"",",PC34,PC34,PC34,PC34,PC34,PC34,PC34,PC34",
819977959,"PHIL 110","","",,,,4,"",",PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25,PL25",
822536061,"CHEM 41C","","","2539239181",,,4,"",",CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH35,CH35,CH35,CH35,CH35,CH35,CH35,CH35,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH38,CH38,CH38,CH38,CH38,CH38,CH38,CH38",
824286927,"GE/MCWP 40","","",,,,4,"",",CG29,CG29,CL25,CL25,MA27,MA27,MA29,MA29,MA30,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MC25,MC25,MC30,MC30,MC31,MC31,MC32,MC32,MC33,MC33,MC34,MC34,MU25,MU25,MU26,MU26,MU27,MU27,NA25,NA25,RE26,RE26",
826163150,"SIO 113","","","1266932230",,,4,"",",SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31",
828441689,"UD Global Health Elective 1","","",,,,4,"",",GH25,GH25,GH25,GH25,GH25,GH25,GH25,GH25,GH26,GH26,GH26,GH26,GH26,GH26,GH26,GH26",
829769999,"CHEM 152","","","822536061",,,4,"",",CH36,CH36,CH36,CH36,CH36,CH36,CH36,CH36",
